Price,Close
Ticker,META
Date,
2020-01-02,208.79592895507812
2020-01-03,207.69114685058594
2020-01-06,211.6027069091797
2020-01-07,212.060546875
2020-01-08,214.21043395996094
2020-01-09,217.27598571777344
2020-01-10,217.03709411621094
2020-01-13,220.86904907226562
2020-01-14,218.0323944091797
2020-01-15,220.1125946044922
2020-01-16,220.72970581054688
2020-01-17,221.0979461669922
2020-01-21,220.4012451171875
2020-01-22,220.2818145751953
2020-01-23,218.72914123535156
2020-01-24,216.9176788330078
2020-01-27,213.86207580566406
2020-01-28,216.7683563232422
2020-01-29,222.18284606933594
2020-01-30,208.547119140625
2020-01-31,200.96287536621094
2020-02-03,203.23216247558594
2020-02-04,208.84571838378906
2020-02-05,209.12440490722656
2020-02-06,209.8609161376953
2020-02-07,211.333984375
2020-02-10,212.060546875
2020-02-11,206.2180938720703
2020-02-12,209.77133178710938
2020-02-13,212.14019775390625
2020-02-14,213.17529296875
2020-02-18,216.7783203125
2020-02-19,216.4697723388672
2020-02-20,213.57342529296875
2020-02-21,209.19406127929688
2020-02-24,199.77842712402344
2020-02-25,195.8469696044922
2020-02-26,196.2749481201172
2020-02-27,188.85989379882812
2020-02-28,191.56715393066406
2020-03-02,195.51852416992188
2020-03-03,185.01800537109375
2020-03-04,190.8604736328125
2020-03-05,184.3013916015625
2020-03-06,180.2405242919922
2020-03-09,168.70489501953125
2020-03-10,177.35414123535156
2020-03-11,169.44143676757812
2020-03-12,153.74539184570312
2020-03-13,169.48123168945312
2020-03-16,145.32508850097656
2020-03-17,148.71910095214844
2020-03-18,146.27061462402344
2020-03-19,152.4116973876953
2020-03-20,149.0276336669922
2020-03-23,147.4052734375
2020-03-24,160.224853515625
2020-03-25,155.4772491455078
2020-03-26,162.5737762451172
2020-03-27,156.05450439453125
2020-03-30,165.17153930664062
2020-03-31,166.01754760742188
2020-04-01,158.85133361816406
2020-04-02,157.4479522705078
2020-04-03,153.45672607421875
2020-04-06,164.77342224121094
2020-04-07,168.0380401611328
2020-04-08,173.4624786376953
2020-04-09,174.36819458007812
2020-04-13,173.97007751464844
2020-04-14,177.33421325683594
2020-04-15,176.13986206054688
2020-04-16,175.42323303222656
2020-04-17,178.3992156982422
2020-04-20,177.40390014648438
2020-04-21,169.99879455566406
2020-04-22,181.4249267578125
2020-04-23,184.26156616210938
2020-04-24,189.17840576171875
2020-04-27,186.6204376220703
2020-04-28,182.052001953125
2020-04-29,193.27906799316406
2020-04-30,203.74972534179688
2020-05-01,201.3211669921875
2020-05-04,204.29714965820312
2020-05-05,206.09864807128906
2020-05-06,207.49208068847656
2020-05-07,210.2689971923828
2020-05-08,211.35391235351562
2020-05-11,212.1799774169922
2020-05-12,209.11444091796875
2020-05-13,204.1378936767578
2020-05-14,205.83987426757812
2020-05-15,209.89077758789062
