Price,Close
Ticker,AAPL
Date,
2020-01-02,72.62083435058594
2020-01-03,71.91481018066406
2020-01-06,72.48783874511719
2020-01-07,72.14693450927734
2020-01-08,73.30750274658203
2020-01-09,74.8646240234375
2020-01-10,75.03388214111328
2020-01-13,76.63692474365234
2020-01-14,75.6020736694336
2020-01-15,75.27809143066406
2020-01-16,76.2210464477539
2020-01-17,77.06488800048828
2020-01-21,76.54264068603516
2020-01-22,76.81585693359375
2020-01-23,77.185791015625
2020-01-24,76.96334075927734
2020-01-27,74.70020294189453
2020-01-28,76.81340789794922
2020-01-29,78.42131042480469
2020-01-30,78.30768585205078
2020-01-31,74.8355941772461
2020-02-03,74.63009643554688
2020-02-04,77.09390258789062
2020-02-05,77.72254943847656
2020-02-06,78.63165283203125
2020-02-07,77.56285858154297
2020-02-10,77.9312515258789
2020-02-11,77.4610595703125
2020-02-12,79.30058288574219
2020-02-13,78.73587799072266
2020-02-14,78.7552719116211
2020-02-18,77.31324005126953
2020-02-19,78.43292999267578
2020-02-20,77.62830352783203
2020-02-21,75.87117004394531
2020-02-24,72.26728057861328
2020-02-25,69.81941986083984
2020-02-26,70.92699432373047
2020-02-27,66.29064178466797
2020-02-28,66.25186157226562
2020-03-02,72.4199447631836
2020-03-03,70.11996459960938
2020-03-04,73.37242126464844
2020-03-05,70.99246215820312
2020-03-06,70.04965209960938
2020-03-09,64.50927734375
2020-03-10,69.15531158447266
2020-03-11,66.75354766845703
2020-03-12,60.16131591796875
2020-03-13,67.36915588378906
2020-03-16,58.702301025390625
2020-03-17,61.283447265625
2020-03-18,59.78324508666992
2020-03-19,59.32517623901367
2020-03-20,55.55888366699219
2020-03-23,54.378570556640625
2020-03-24,59.834136962890625
2020-03-25,59.50452423095703
2020-03-26,62.635833740234375
2020-03-27,60.04256820678711
2020-03-30,61.75606155395508
2020-03-31,61.63002395629883
2020-04-01,58.38724136352539
2020-04-02,59.36151885986328
2020-04-03,58.5084114074707
2020-04-06,63.6125602722168
2020-04-07,62.875762939453125
2020-04-08,64.48503875732422
2020-04-09,64.95037841796875
2020-04-13,66.22520446777344
2020-04-14,69.56977081298828
2020-04-15,68.9347915649414
2020-04-16,69.4825210571289
2020-04-17,68.53974914550781
2020-04-20,67.11709594726562
2020-04-21,65.04248809814453
2020-04-22,66.91592407226562
2020-04-23,66.65660095214844
2020-04-24,68.58096313476562
2020-04-27,68.62942504882812
2020-04-28,67.51699829101562
2020-04-29,69.73458862304688
2020-04-30,71.2057113647461
2020-05-01,70.05936431884766
2020-05-04,71.05062103271484
2020-05-05,72.11700439453125
2020-05-06,72.86105346679688
2020-05-07,73.61479949951172
2020-05-08,75.36693572998047
2020-05-11,76.55287170410156
2020-05-12,75.67802429199219
2020-05-13,74.76425170898438
2020-05-14,75.22355651855469
2020-05-15,74.77884674072266
2020-05-18,76.54071044921875
2020-05-19,76.09842681884766
2020-05-20,77.57841491699219
2020-05-21,77.00000762939453
2020-05-22,77.49578094482422
2020-05-26,76.97085571289062
2020-05-27,77.30621337890625
2020-05-28,77.34024810791016
2020-05-29,77.2649154663086
2020-06-01,78.2151107788086
2020-06-02,78.57720947265625
2020-06-03,79.00978088378906
2020-06-04,78.32933807373047
2020-06-05,80.56021881103516
2020-06-08,81.03653717041016
2020-06-09,83.59550476074219
2020-06-10,85.7461929321289
2020-06-11,81.62948608398438
2020-06-12,82.3342514038086
2020-06-15,83.35248565673828
2020-06-16,85.56153106689453
2020-06-17,85.44243621826172
2020-06-18,85.47647094726562
2020-06-19,84.9880142211914
2020-06-22,87.21160888671875
2020-06-23,89.0731201171875
2020-06-24,87.50079345703125
2020-06-25,88.66241455078125
2020-06-26,85.93820190429688
2020-06-29,87.91877746582031
2020-06-30,88.65269470214844
2020-07-01,88.48499298095703
2020-07-02,88.48499298095703
2020-07-06,90.85200500488281
2020-07-07,90.57009887695312
2020-07-08,92.67950439453125
2020-07-09,93.07804870605469
2020-07-10,93.24085235595703
2020-07-13,92.81073760986328
2020-07-14,94.34658813476562
2020-07-15,94.99546813964844
2020-07-16,93.82652282714844
2020-07-17,93.63697052001953
2020-07-20,95.61028289794922
2020-07-21,94.29069519042969
2020-07-22,94.55559539794922
2020-07-23,90.25175476074219
2020-07-24,90.0281753540039
2020-07-27,92.161865234375
2020-07-28,90.64788055419922
2020-07-29,92.38544464111328
2020-07-30,93.50332641601562
2020-07-31,103.29206085205078
2020-08-03,105.89476776123047
2020-08-04,106.60197448730469
2020-08-05,106.98837280273438
2020-08-06,110.7210922241211
2020-08-07,108.20377349853516
2020-08-10,109.77647399902344
2020-08-11,106.51174926757812
2020-08-12,110.05158233642578
2020-08-13,111.9992446899414
2020-08-14,111.8994140625
2020-08-17,111.60726928710938
2020-08-18,112.53728485107422
2020-08-19,112.67847442626953
2020-08-20,115.17877197265625
2020-08-21,121.11422729492188
2020-08-24,122.56275939941406
2020-08-25,121.55730438232422
2020-08-26,123.21034240722656
2020-08-27,121.73746490478516
2020-08-28,121.5402603149414
2020-08-31,125.6619644165039
2020-09-01,130.66737365722656
2020-09-02,127.96016693115234
2020-09-03,117.715576171875
2020-09-04,117.7934799194336
2020-09-08,109.8665542602539
2020-09-09,114.24876403808594
2020-09-10,110.5190200805664
