Price,Close
Ticker,MSFT
Date,
2020-01-02,153.0422821044922
2020-01-03,151.1366729736328
2020-01-06,151.5272979736328
2020-01-07,150.1457061767578
2020-01-08,152.5373077392578
2020-01-09,154.44293212890625
2020-01-10,153.72833251953125
2020-01-13,155.57681274414062
2020-01-14,154.4810791015625
2020-01-15,155.48150634765625
2020-01-16,158.33045959472656
2020-01-17,159.21658325195312
2020-01-21,158.6448974609375
2020-01-22,157.88265991210938
2020-01-23,158.8545684814453
2020-01-24,157.25376892089844
2020-01-27,154.62399291992188
2020-01-28,157.6539764404297
2020-01-29,160.11219787597656
2020-01-30,164.6286163330078
2020-01-31,162.198974609375
2020-02-03,166.15313720703125
2020-02-04,171.62234497070312
2020-02-05,171.41270446777344
2020-02-06,174.9667510986328
2020-02-07,175.2144775390625
2020-02-10,179.7975311279297
2020-02-11,175.73849487304688
2020-02-12,175.9957733154297
2020-02-13,175.04293823242188
2020-02-14,176.60560607910156
2020-02-18,178.3968963623047
2020-02-19,178.9319610595703
2020-02-20,176.19943237304688
2020-02-21,170.62930297851562
2020-02-24,163.2725372314453
2020-02-25,160.5782470703125
2020-02-26,162.58462524414062
2020-02-27,151.1290740966797
2020-02-28,154.7883758544922
2020-03-02,165.08782958984375
2020-03-03,157.17694091796875
2020-03-04,162.94766235351562
2020-03-05,158.85845947265625
2020-03-06,154.36798095703125
2020-03-09,143.9060821533203
2020-03-10,153.74693298339844
2020-03-11,146.7819061279297
2020-03-12,132.8613739013672
2020-03-13,151.7500762939453
2020-03-16,129.3835906982422
2020-03-17,140.03662109375
2020-03-18,134.14163208007812
2020-03-19,136.34864807128906
2020-03-20,131.22760009765625
2020-03-23,129.9186248779297
2020-03-24,141.72772216796875
2020-03-25,140.37100219726562
2020-03-26,149.15135192871094
2020-03-27,143.0270538330078
2020-03-30,153.08770751953125
2020-03-31,150.68003845214844
2020-04-01,145.32962036132812
2020-04-02,148.33921813964844
2020-04-03,146.9730224609375
2020-04-06,157.90306091308594
2020-04-07,156.20240783691406
2020-04-08,157.76927185058594
2020-04-09,157.7788543701172
2020-04-13,158.13233947753906
2020-04-14,165.95724487304688
2020-04-15,164.2183837890625
2020-04-16,169.14840698242188
2020-04-17,170.6388397216797
2020-04-20,167.25665283203125
2020-04-21,160.33937072753906
2020-04-22,165.78530883789062
2020-04-23,163.77890014648438
2020-04-24,166.7694091796875
2020-04-27,166.29165649414062
2020-04-28,162.24066162109375
2020-04-29,169.52099609375
2020-04-30,171.2216796875
2020-05-01,166.78851318359375
2020-05-04,170.86813354492188
2020-05-05,172.70254516601562
2020-05-06,174.40322875976562
2020-05-07,175.41595458984375
2020-05-08,176.44784545898438
2020-05-11,178.41603088378906
2020-05-12,174.37452697753906
2020-05-13,171.73757934570312
2020-05-14,172.4828338623047
2020-05-15,174.9955596923828
2020-05-18,176.66757202148438
2020-05-19,175.44459533691406
2020-05-20,177.8782196044922
2020-05-21,175.7416229248047
2020-05-22,175.8183135986328
2020-05-26,173.95960998535156
2020-05-27,174.18954467773438
2020-05-28,173.79673767089844
2020-05-29,175.56918334960938
2020-06-01,175.1667938232422
2020-06-02,177.15960693359375
2020-06-03,177.59072875976562
2020-06-04,175.25303649902344
2020-06-05,179.3536376953125
2020-06-08,180.46499633789062
2020-06-09,181.8446502685547
2020-06-10,188.58956909179688
2020-06-11,178.46261596679688
2020-06-12,179.87100219726562
2020-06-15,181.02072143554688
2020-06-16,185.4566192626953
2020-06-17,186.09857177734375
2020-06-18,188.09136962890625
2020-06-19,186.97042846679688
2020-06-22,192.1632537841797
2020-06-23,193.44703674316406
2020-06-24,189.5476531982422
2020-06-25,191.94285583496094
2020-06-26,188.10096740722656
2020-06-29,190.1225128173828
2020-06-30,194.98001098632812
2020-07-01,196.12013244628906
2020-07-02,197.61474609375
2020-07-06,201.8686065673828
2020-07-07,199.5213165283203
2020-07-08,203.90936279296875
2020-07-09,205.33694458007812
2020-07-10,204.71417236328125
2020-07-13,198.39080810546875
2020-07-14,199.6171417236328
2020-07-15,199.32012939453125
2020-07-16,195.37281799316406
2020-07-17,194.3764190673828
2020-07-20,202.73095703125
2020-07-21,200.00035095214844
2020-07-22,202.87464904785156
2020-07-23,194.05067443847656
2020-07-24,192.86265563964844
2020-07-27,195.3057403564453
2020-07-28,193.55247497558594
2020-07-29,195.50697326660156
2020-07-30,195.35362243652344
2020-07-31,196.41714477539062
2020-08-03,207.4638671875
2020-08-04,204.35006713867188
2020-08-05,204.01475524902344
2020-08-06,207.28184509277344
2020-08-07,203.57406616210938
2020-08-10,199.5213165283203
2020-08-11,194.85543823242188
2020-08-12,200.42196655273438
2020-08-13,199.95248413085938
2020-08-14,200.14407348632812
2020-08-17,201.4662322998047
2020-08-18,202.62551879882812
2020-08-19,201.396240234375
2020-08-20,206.08299255371094
2020-08-21,204.58477783203125
2020-08-24,205.228271484375
2020-08-25,207.89816284179688
2020-08-26,212.39279174804688
2020-08-27,217.60781860351562
2020-08-28,219.8455352783203
2020-08-31,216.599365234375
2020-09-01,218.2705078125
2020-09-02,222.47703552246094
2020-09-03,208.6952667236328
2020-09-04,205.7660369873047
2020-09-08,194.635009765625
2020-09-09,202.92323303222656
2020-09-10,197.23765563964844
2020-09-11,195.9507598876953
2020-09-14,197.27609252929688
2020-09-15,200.5126190185547
2020-09-16,196.93035888671875
2020-09-17,194.87510681152344
2020-09-18,192.45489501953125
2020-09-21,194.51976013183594
2020-09-22,199.20652770996094
2020-09-23,192.64697265625
2020-09-24,195.14401245117188
2020-09-25,199.59066772460938
2020-09-28,201.1465301513672
2020-09-29,199.05282592773438
2020-09-30,202.00128173828125
2020-10-01,204.0469207763672
2020-10-02,198.0252227783203
2020-10-05,202.04928588867188
2020-10-06,197.75628662109375
2020-10-07,201.52105712890625
2020-10-08,202.24139404296875
2020-10-09,207.2642822265625
2020-10-12,212.63294982910156
2020-10-13,214.03512573242188
2020-10-14,212.11428833007812
2020-10-15,210.96182250976562
2020-10-16,210.96182250976562
2020-10-19,205.73727416992188
2020-10-20,206.1501922607422
2020-10-21,206.29425048828125
2020-10-22,206.38072204589844
2020-10-23,207.66766357421875
2020-10-26,201.76116943359375
2020-10-27,204.80564880371094
2020-10-28,194.65420532226562
2020-10-29,196.61341857910156
2020-10-30,194.45252990722656
2020-11-02,194.31808471679688
2020-11-03,198.2556610107422
2020-11-04,207.8213348388672
2020-11-05,214.4480743408203
2020-11-06,214.8610382080078
2020-11-09,209.7421112060547
2020-11-10,202.65438842773438
2020-11-11,207.9749755859375
2020-11-12,206.90890502929688
2020-11-13,207.93653869628906
2020-11-16,208.62803649902344
2020-11-17,205.96778869628906
2020-11-18,203.25230407714844
2020-11-19,204.54261779785156
2020-11-20,202.58787536621094
2020-11-23,202.3182830810547
2020-11-24,205.92919921875
2020-11-25,205.93887329101562
2020-11-27,207.24839782714844
2020-11-30,206.13143920898438
2020-12-01,208.19207763671875
2020-12-02,207.38320922851562
2020-12-03,206.29510498046875
2020-12-04,206.41067504882812
2020-12-07,206.34329223632812
2020-12-08,207.9994659423828
2020-12-09,203.94561767578125
2020-12-10,202.71307373046875
2020-12-11,205.35147094726562
2020-12-14,206.25660705566406
2020-12-15,206.18919372558594
2020-12-16,211.14820861816406
2020-12-17,211.28305053710938
2020-12-18,210.4838104248047
2020-12-21,214.33546447753906
2020-12-22,215.63543701171875
2020-12-23,212.82371520996094
2020-12-24,214.4895477294922
2020-12-28,216.61758422851562
2020-12-29,215.83763122558594
2020-12-30,213.459228515625
2020-12-31,214.1717987060547
2021-01-04,209.61717224121094
2021-01-05,209.8193817138672
2021-01-06,204.37887573242188
2021-01-07,210.19491577148438
2021-01-08,211.4756317138672
2021-01-11,209.4246063232422
2021-01-12,206.9595489501953
2021-01-13,208.3172607421875
2021-01-14,205.120361328125
2021-01-15,204.7640838623047
2021-01-19,208.4135284423828
2021-01-20,216.02056884765625
2021-01-21,216.62721252441406
2021-01-22,217.57089233398438
2021-01-25,221.01809692382812
2021-01-26,223.71424865722656
2021-01-27,224.26315307617188
2021-01-28,230.06951904296875
2021-01-29,223.35801696777344
2021-02-01,230.76280212402344
2021-02-02,230.6280059814453
2021-02-03,233.98861694335938
2021-02-04,233.03530883789062
2021-02-05,233.2182159423828
2021-02-08,233.47824096679688
2021-02-09,234.7300262451172
2021-02-10,233.81527709960938
2021-02-11,235.42332458496094
2021-02-12,235.90478515625
2021-02-16,234.66262817382812
2021-02-17,235.68568420410156
2021-02-18,235.2899627685547
2021-02-19,232.5682830810547
2021-02-22,226.33349609375
2021-02-23,225.13674926757812
2021-02-24,226.3721160888672
2021-02-25,221.00599670410156
2021-02-26,224.27777099609375
2021-03-01,228.67880249023438
2021-03-02,225.71578979492188
2021-03-03,219.62583923339844
2021-03-04,218.8247528076172
2021-03-05,223.52500915527344
2021-03-08,219.46177673339844
2021-03-09,225.6289825439453
2021-03-10,224.31640625
2021-03-11,228.8621826171875
2021-03-12,227.53028869628906
2021-03-15,226.623046875
2021-03-16,229.42196655273438
2021-03-17,228.77529907226562
2021-03-18,222.67568969726562
2021-03-19,222.3185577392578
2021-03-22,227.76194763183594
2021-03-23,229.29649353027344
2021-03-24,227.2504119873047
2021-03-25,224.23916625976562
2021-03-26,228.23483276367188
2021-03-29,227.0380859375
2021-03-30,223.76629638671875
2021-03-31,227.54957580566406
2021-04-01,233.900146484375
2021-04-05,240.38587951660156
2021-04-06,239.21804809570312
2021-04-07,241.18695068359375
2021-04-08,244.4201202392578
2021-04-09,246.9294891357422
2021-04-12,246.98739624023438
2021-04-13,249.4774169921875
2021-04-14,246.67855834960938
2021-04-15,250.45217895507812
2021-04-16,251.64898681640625
2021-04-19,249.71865844726562
2021-04-20,249.25547790527344
2021-04-21,251.4945526123047
2021-04-22,248.2034454345703
2021-04-23,252.04464721679688
2021-04-26,252.43072509765625
2021-04-27,252.83615112304688
2021-04-28,245.68441772460938
2021-04-29,243.7058868408203
2021-04-30,243.38742065429688
2021-05-03,243.07858276367188
2021-05-04,239.15048217773438
2021-05-05,237.87655639648438
2021-05-06,241.02284240722656
2021-05-07,243.65765380859375
2021-05-10,238.56179809570312
2021-05-11,237.64488220214844
2021-05-12,230.66696166992188
2021-05-13,234.5564422607422
2021-05-14,239.49794006347656
2021-05-17,236.63148498535156
2021-05-18,234.60472106933594
2021-05-19,235.1851348876953
2021-05-20,238.43548583984375
2021-05-21,237.16819763183594
2021-05-24,242.5951385498047
2021-05-25,243.50445556640625
2021-05-26,243.28195190429688
2021-05-27,241.17311096191406
2021-05-28,241.53103637695312
2021-06-01,239.32545471191406
2021-06-02,239.22874450683594
2021-06-03,237.6906280517578
2021-06-04,242.60482788085938
2021-06-07,245.5262451171875
2021-06-08,244.3267059326172
2021-06-09,245.31341552734375
2021-06-10,248.8442840576172
2021-06-11,249.4730987548828
2021-06-14,251.4077911376953
2021-06-15,249.92774963378906
2021-06-16,248.97972106933594
2021-06-17,252.3848419189453
2021-06-18,250.9628448486328
2021-06-21,254.05838012695312
2021-06-22,256.8443298339844
2021-06-23,256.6122131347656
2021-06-24,257.9858703613281
2021-06-25,256.3703918457031
2021-06-28,259.94964599609375
2021-06-29,262.5421142578125
2021-06-30,262.0585021972656
2021-07-01,262.735595703125
2021-07-02,268.588134765625
2021-07-06,268.5978698730469
2021-07-07,270.793701171875
2021-07-08,268.3656005859375
2021-07-09,268.8686828613281
2021-07-12,268.2689514160156
2021-07-13,271.8095397949219
2021-07-14,273.28961181640625
2021-07-15,271.85784912109375
2021-07-16,271.58697509765625
2021-07-19,267.968994140625
2021-07-20,270.20367431640625
2021-07-21,272.21575927734375
2021-07-22,276.80108642578125
2021-07-23,280.21588134765625
2021-07-26,279.6160888671875
2021-07-27,277.1880187988281
2021-07-28,276.87841796875
2021-07-29,277.14935302734375
2021-07-30,275.6111755371094
2021-08-02,275.52410888671875
2021-08-03,277.7491149902344
2021-08-04,277.1589660644531
2021-08-05,280.07073974609375
2021-08-06,280.0126037597656
2021-08-09,278.9195556640625
2021-08-10,277.09130859375
2021-08-11,277.584716796875
2021-08-12,280.3512878417969
2021-08-13,283.29205322265625
2021-08-16,284.9849548339844
2021-08-17,283.5145263671875
2021-08-18,281.7796630859375
2021-08-19,287.6336975097656
2021-08-20,294.99005126953125
2021-08-23,295.2711181640625
2021-08-24,293.3035888671875
2021-08-25,292.7124328613281
2021-08-26,289.8823547363281
